,label,content
134,-1,돈벌기 쉽다 쉬워 그냥 삼전에 꼴아박아 그냥 돈 번당께~
135,1,10만전자 가보자
136,1,내일 갭상승 이닷 .
137,1,와 대박.. 축하드립니다.
138,-1,필요로 하는 사람들이 가져가야제. 많이들 벌으소. 응원합니데이.
139,1,전세계 좌파정부에서 돈을뿌렸나 좀 천천히 가면 이해하는데 이렇게 급할 필요는 없다고 본다.  이렇게까지 급등할 이유가있나? 전세계 좌파정부들이 돈을 뿌렷나?  의심되는데?  
140,-1,"12월 30일전 무조건 70,000 무조건 갑니다. "
141,1,종토게시판이 제일 허접한 듯.... 젠장. 하도 삼전 고점이라고 노래를 부르길래  불안해서 65000원에서 90% 정리하고 인버스 사놨는데  찌발 완전 조졌네....  이러다가 70000원에서 다시 사게 생겼네.  아오 내가 왜 종토방 허접들 말을 믿었을까....
142,1,낼도 오른다 저번주 봤지? '그' 패턴이다
143,1,낼도 오른다 저번주 봤지? '그' 패턴이다
144,1,낼도 오른다 저번주 봤지? '그' 패턴이다
145,-1,동시호가에 내려서 시간외가에 올리는 신공 ㅋㅋ 코쟁이 ㅋㅋㅋㅋ
146,1,마이 묵었다 지금 올라탄 주란이들 대단한 배짱이다. 대단해 ㅋㅋ
147,1,설마 낼오르것냐 급격히 올라 조정 줄거 같은디
148,1,애들아  질문있다  유사투자자문업으로  순이익 1000조원 이상내면 세금 얼마나 뜯기냐?
149,-1,헐... 저 30% 넘게 먹는중.....
150,1,생각해보세요???? 이고점에 외국인들과 기관이 들어왔다?? 내일은? 떡상 7만전자가는날 
151,-1,[삭제된 게시물의 답글]이제그만 하차한다 올해 주식 끝!!! 말이 심하네  갖고있는사람은 짐승이냐 팔았으면 그만이지
152,-1,동시호가 머냐 ㅋㅋ 오늘 월요일인데 종가에 팔다니  쮸쮸
153,-1,동시호가 머냐 ㅋㅋ 낭만이없네 3천원찍어줘야지
154,-1,햐 5만원대 다시갈줄알았는데~~ 안가네~~~나도 쫌 그렇지만  상속세땜에 많이 정리하고 대기탄분들은  탈시간이 없었네
155,1,67500에..170만주.. 와우
156,1,미쳤다 왜이리오르냐
157,1,미쳤네 쭉쭉 올라가네
158,1,"## 본격 상승 장 시작 !! 코스피    3천 넘어서  4천, 5천 가는 장세 진입 시작 !!"
159,1,형이다. 차트보고 매수하지마라. 형은 분명히 몇일안되서 삼성전자 매수타이밍이라고 말한 사람이다.  대세상승장일거라는건 지켜봐야 안다고했고.   솔직히 지금 그림은 애매하다. 차트 전문가들이 봐도 지금 그림이 애매하다는것을 알것이다.  갈지 안갈지는 역시 복불복이다. 하지만 나는 가기를 바란다.   개미들이 수익보는것을 나는 상당히 좋아한다.   형은 차트보고 매수해도 되긴하지만. 차트보고 매수할때는 한가지 요인만있는게 아니라 여러가지 플러스 요인이 있다.  여러분에겐 고난이도 기술이므로 절대로 차트매매를 하지말기를 권유한다.  삼성전자의 기업의 가치와 성장성을 믿고 투자하여 끈기있게 버티기를 바란다.!  주식을 사지말고 기업을 사라 워런버핏 명언 꼭 기억들하길 바란다.  이상 형이였다.
160,1,저점을 계속 높이면서 상승중이었는데 5층을 기대하는 건 도둑놈이지  상황만 좋아지면 6층도 옛추억이 된다.
161,1,차트충들 좀 꺼져라 주식이 차트대로 가는게 어딨냐? 차트충 니들 말대로 차트대로 움직이면 니네 지금 1000억 부자겠네?
162,-1,ㅎㄷㄷㄷ 쫌 뺐네 ~~~~~~~~~~  문 닫으면서 ㄷ
163,-1,외국인이 다 쓸어 가버렸네... 띠용~
164,-1,곱버스가진거 다팔았다 눈치빠른놈들은 무슨소린지알거다 그지같은 외궈
165,1,"형이다. 이걸 꼭 알고 투자해라. 1.차트매매 하지마라. 차트매매는 실패의 근본이다. 그럼 무엇을하냐? 기업의 미래를 사라.!  2.장기투자해라. 단타는 장투를 이길수없다,!  3.앞으로 유망한 산업에 투자해라! 트렌드를 읽어라! 트렌드가 중요하다!  4.주가확인은 가끔씩 하길 바란다. 너무자주하면 심리적으로 긴장하고 떨려서 손절하게된다. 인내심은 필수다.  5.큰 위기가 와서 증시가 흔들리고 세계가 흔들릴때 투자하면 그거야 말로 진짜 고마운 마켓타이밍이다! (ex:코로나,911,리먼 사태)  6.망하지 않을것같은 주식을 골라 투자해라! 혹은 우량한 기업에!     형이다. 이걸 꼭 명심해라 간단히 추려서 말해주는거다. 손실은 안볼거다."
166,-1,"언넘이 이 정부를 욕하는가 경제가 어떻게 돌아가는지도 모르는 정치 초짜들 더이상 경제 예기 하지 말라 ,,,,,  얘기 하는순간  반대 누르는 간신들 3년 재수 없을 것이다 ,,, 삼성, sk하이닉스 달려라 ,,,,,,,,,,,,,,이재용 집행유예로 풀어 줘라 ,,,,"
167,1,삼전 폭등 이유 트럼프 승리   짱개 멸망
168,-1,실물경제는 개판인데 삼전만 가네? ㅋㅋㅋ  여기저기 문닫고 난리인데
169,1,유사투자자문업  사업내년계획 장소 국가는 미정 목표모집인원수 770만명   월회원비 444만원  월사업영업수익  32조원  연 32×12개월 =384조원 영업이익  10년지속예상 3840조원 
170,1,219주 형들 219주 사서 지금 200정도 수익 났는데 팔고 다시 살까??
171,-1,모르겠니?  11.11-17 일 사이 외국인/기관 쌍글이로 올려부친거 기억나지? ㅋㅋ이번주에 그대로 재연된다 
172,0,재앙이 상속세 낭낭하게 받겠네 계속오르면 상속세도 올라서 
173,1,"요새 진짜 개인들이 선수네. 저점에 매수하고, 고점에 매도하고 단타 장난아니네."
174,-1,잉? 외국인이 별로 안샀다? 오늘 오른거에 비해 외국인이 트레이딩 잘했네.
175,1,지금 들어왔습니다 오늘 지금 들어왔습니다  한 일년 숙성 시키겠습니다.....  삼성 화이팅
176,1,66900풀매수한 혹우 인사드리오 혹우가 될지 고수가 될지
177,0,개미들은 차익 실현하고 있고 기관 외인들은. 선물 옵션. 파생 따먹기 매수를 하고 있는것 같아요 대부분 개미들 하락에 베팅 했으니까요
178,-1,네이버야 저런거 영구 탈퇴좀 시켜 사기꾼들 천지네 뭔자꾸 공개한다뭐한다 양심무엇??
179,1,등신들 TSMC봐라 지금 10만원 가도 열받는다 등신들 30년후 250만원짜리다
180,1,진짜 기관 OOO라 외인들 화이팅
181,1,외국인이 TSMC와 키맞추려는 상황이면... 8만원 넘깁니다. 그 이상 갈수도....
182,1,부러워서 구경왔는데.. 여기 정말 너무 아름답네요... 새가슴이라 지금 들어갈 용기는 없지만..
183,0,형이다. 주식에서 가장 중요한 요소 주식에서 가장 중요한 요소는 끈기다.!  끈기있게 버텨라!  존버하면 반드시 좋은 결과가 온다.  주식투자에서 낙관주의자에게 유리한 이유는 세상은 가면 갈수록 발전하기 때문이다.  그러니 경기민감주 1등주를 사고 끈기있게 버티기만하면 반드시 수익이 온다는것을 알아라.  이상 형이였다.
184,1,"## 삼전,, 1차 2차 목표가 제시 1차 ..... 72   2차 ..... 85  1차 2차 목표가 제시는,  최근 계속 글을 올렸었고,  오늘로서 네 번째 반복해서 올리는 글이야     3차 목표가는  1차 목표가 달성 후에 제시해 드립니다   삼전 주주님들 파이팅 !!"
185,0,음 10만원 먼저 찍기 하이닉스에 밀리다니~ 안돼~너무창피해~~배당도 아주 많이준다는데 왜 팔고 털리지 ~이해가 안돼네~
186,-1,한달인데 벌써주당 만원 수익 ㄷㄷ  시몬스 급이네  
187,-1,대장은   아무나   하나?   그건   너
188,-1,대개믄이 삼전을?^^ 쇼 하니? 개돼지가튼 것들
189,-1,유럽 증시 금일 개씹폭락입니다!아씨! ㅈ
190,1,지금 추매해도 되냐? 형님들 고견 좀요
191,1,미국으로 갈까  싱가폴로  갈까 홍콩으로 갈까?  어디서  사업시작할까  사업자면세지역 어디냐?
192,-1,삼성이 나라을살리네    몇일 이나  더갈까     외  국  인이   살 린건가 외국인   매도    나오면  뒤도  돌아보지  말고  티야지 이시점  에서  미국  부양책  이슈가   나와야  되는데 나오면   유동성  으로  만원은   업글시켜  주겠지   
193,1,곧 코스피 사상최대 경기가 가장 좋은시기란 뜻 푸하하
194,1,현재 80% 수익인데  개이득이네 ㅋㅋ ㅎㅎ
195,-1,내가 삼전에 있는 돈을 처분하고 그돈으로 이리저리 굴려서 열심히 번것 보다  그냥 넣어놨을때 수익률이 약 두배이상이 ?다는 것을  깨닫고는 현타가 왓다...  이렇게 배워갑니다 주륵
196,1,전 고점이 62.800원이었다 전 고점 오면 매도를 생각했었다  그래도 좀더 버텨보자는 심산으로 아직 1주도 매도하지 않고 있다.  떨어질 때마다 매수해서 오늘 여기까지 왔구나  일단 7만원은 넘겨보자  가능하다는 생각이 든다
197,1,"12월초까지 오르면 추천, 조정 나오면 비추 투표에 붙입니다.  코로나 때문에 1월에 들어갈지 고민중인데 오른다고 생각되면  가지고 있는 10억 몰빵하겠습니다.  "
198,-1,"진짜 십만전자라는게 가능할까? 정말 그렇게만 된다면 빚없이 34평 아파트 갈수있는데,"
199,-1,"""남편이 주식에 빠졌습니다"" 그들이 주식을 못 끊는 이유 주식도박자랜다  도파민형인간이랜다 푸흡"
200,1,수익률 45% 내고 내려왔는데 다시 좀 태워줘라 너무 올라가는거 아니냐 ㅠㅠ
201,-1,개미들은 적당히 눈치껏 팔아라 ㅉㅉ 오늘만 사는 개미는 내일 죽는다...  곧 십만전자의 시대가 개막한다.  두번 말 안한다.
202,1,코스피 적중 적중! 앞으로 2740선까지 오르고 기간조정! 다시한번 강조. 앞으로 코스피차트=작년 11월 나스닥차트 nexo****20.11.13 13:54조회수 353 수정 삭제 5일선 그리고 볼밴 상단 그리고 전환선을 내리락 오르락 하는 차트가 될 것이다 새로운 역사! 모르면 나스닥 11월 ~2월초 참고하면 된다!   새로운 역사를 만들었고 만드는 중이다. 지난번 고점 돌파의 의미는 이  부근이 향후 저점이다   코스피는 일단 2600깨는 단순 조정을 거친후에 2740부근까지 거침없이 돌진하고 그 후 어제 추가한 기간조정 거칠 것이다 훗날 조정 와봤자 2600선이다.  
203,1,사진이나동영상찍을때 특정 피사체를 밀고당기는기술개발하자 여러사람이 있을때  다른사람 배경화면은 원거리에 그대로두고 특정인을 클로즈업 다운 키우거나 줄일수있는기술 이기술을방송에 적용하면대박예상
204,1,초우량 대박 대북주 삼성전자 이재룡회장님만 믿고 몰빵 ㄱㅋ 대박  ㅊㅊ   ㅋㅋ
205,1,삼성전자 적금 좋네요 좋아 올해 3월 50300 원에 샀는데..현재 67500원  적금이다 생각하고 넣은게 보람이 있습니다.   
206,-1,젓도 나보다 따블로 만네 18 그람 나는 만추의 한인가?
207,-1,40주밖에 없는게 천추의 한이다 ㅜㅜㅡ
208,1,오늘 개인들  다팔앗네요 내일은7만갈것같습니다 7만이상 올라가면  개인들 다시매수들어오겟네요~~
209,1,털리지마라 최소 10만원까지는 간다..  개미 털면서 이제 시작이다..  다른거 오르겠지 하면서 갈아탈려고 매도 치는 것은 미친짓이다.
210,1,코로나건 나라경제건 다 필요없음 오르면 장땡
211,1,쪽바리들 고맙다. 니네가 어제 저녁 애플 부품 비율 분석해줘서 고맙다  삼전 부품 26프로 쪽바리부품  10프로도 안됨 삼전 오늘 쭉쭉  올라가고 그리고 부품중 삼전 엘이디가 젤고가이니 한지붕 삼전 애푸르 아니냐? 쪽바라 
212,0,"개미들은 왜 돈을 잃을까? 주식하려는 목적은 대부분이 단기로 돈을 벌려는 욕심 때문에... 남들은 주식해서 돈을 딴다는데 왜 나만 돈을 잃을까?  삼전은 하루 10%이상 먹기가 힘든 종목이고, 그렇다고 하루 10%떨어지기가 애매한 종목이다 그런반면 다른 종목은 상 쳤네..타종목은 이틀연속 20%먹었다고 소리나면 인간의 욕심은 당연히 그쪽으로 기울기 마련... 그런데 그런 종목 일수록 투기세력이 덤벼들어,, 하루에도 몇번씩 주가를 10%이상 올리고 내리고.. 거기에 개미들 손들고 만다. 내가 은행에서 천만원 빌려 들어갔는데..들어간지 5분도 안되서 9백만원으로 되고,,거기다가 더 떨어진다면 안 팔고 베기겠는가? 그럼 버틴다고 가정하면 그날밤 잠이 오겠는가? 이원리가 내가 사면 떨어지고 내가 팔면 올라가는 이유!!  물론 나두 20년전 단타친다고 까불다가 1천만원이 2백되는게 정확히 일주일 되더라.. 일주일에 10%먹으니 월급 받아서 뭐하나? 주식만 해도 되겠는걸~ 하는 욕심이 앞서더라.. 단타치는데 5%손해나니까 그걸 만회하겠다고 타 종목 몰빵하게 되었지 하늘에 맹세코 딱 본전만 ?자고... 그동안 잃은거 만회! 인생은 한방! 지금 생각하면 말도 안되는 생각이 순간 들어 이것 저것 기웃대면 몰빵치다가 일주일만에 2백만원 되더라...그후엔 다시는 증권에 손 안되게 되었지..   내가 직장에 첨 들어갔을때 내 직장상사가 그러더라.. 월급타면 근로자저축적금 들고 삼성전자 딱 1주씩 사라고~  이제 아주 조금 여유가 생겨 삼전에 투자한다..매달 일정금액을 정기적금 ;붓고 삼전 주식을 산다 정확히 일년뒤에 어떤것이 돈을 많이 불려줄까? "
213,1,결국 물린것이 없는 한국사람 :  조금씩 물리고 투자기회를 찾는 외국인들의 ... 삼성주식을 건 판세싸움 하는 형국 입니다. 결국 한국사람대 외국인들의 삼성을 걸고 판세싸움 하는 형국이네요   결국 물린것이 없는 한국사람 :  조금씩 물리고 투자기회를 찾는 외국인들의 ... 삼성주식을 건 판세싸움 하는 형국 입니다.   삼성 8만원 이상 갈수밖에 없는 이유입니다. 
